,State,County,UID,iso2,iso3,code3,FIPS,Country,Lat,Long_,Combined_Key,Date,ConfirmedCases
1598124,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-05-14,90628
1601466,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-05-15,90731
1604808,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-05-16,90799
1608150,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-05-17,90835
1611492,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-05-18,90946
1614834,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-05-19,91075
1618176,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-05-20,91170
1621518,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-05-21,91288
1624860,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-05-22,91352
1628202,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-05-23,91423
1631544,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-05-24,91498
1634886,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-05-25,91548
1638228,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-05-26,91623
1641570,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-05-27,91658
1644912,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-05-28,91717
1648254,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-05-29,91771
1651596,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-05-30,91814
1654938,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-05-31,91860
1658280,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-06-01,91893
1661622,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-06-02,91907
1664964,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-06-03,91981
1668306,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-06-04,92068
1671648,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-06-05,92132
1674990,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-06-06,92142
1678332,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-06-07,92170
1681674,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-06-08,92213
1685016,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-06-09,92249
1688358,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-06-10,92264
1691700,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-06-11,92281
1695042,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-06-12,92297
1698384,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-06-13,92309
1701726,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-06-14,92318
1705068,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-06-15,92328
1708410,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-06-16,92351
1711752,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-06-17,92362
1715094,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-06-18,92368
1718436,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-06-19,92368
1721778,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-06-20,92368
1725120,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-06-21,92413
1728462,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-06-22,92425
1731804,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-06-23,92446
1735146,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-06-24,92446
1738488,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-06-25,92473
1741830,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-06-26,92473
1745172,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-06-27,92473
1748514,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-06-28,92547
1751856,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-06-29,92561
1755198,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-06-30,92565
1758540,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-07-01,92579
1761882,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-07-02,92595
1765224,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-07-03,92595
1768566,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-07-04,92595
1771908,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-07-05,92595
1775250,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-07-06,92651
1778592,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-07-07,92668
1781934,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-07-08,92688
1785276,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-07-09,92713
1788618,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-07-10,92713
1791960,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-07-11,92713
1795302,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-07-12,92788
1798644,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-07-13,92808
1801986,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-07-14,92846
1805328,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-07-15,92888
1808670,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-07-16,92920
1812012,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-07-17,92920
1815354,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-07-18,92920
1818696,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-07-19,93057
1822038,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-07-20,93095
1825380,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-07-21,93155
1828722,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-07-22,93274
1832064,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-07-23,93353
1835406,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-07-24,93353
1838748,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-07-25,93353
1842090,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-07-26,93568
1845432,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-07-27,93641
1848774,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-07-28,93753
1852116,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-07-29,93852
1855458,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-07-30,94007
1858800,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-07-31,94007
1862142,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-08-01,94007
1865484,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-08-02,94295
1868826,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-08-03,94445
1872168,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-08-04,94558
1875510,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-08-05,94782
1878852,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-08-06,94926
1882194,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-08-07,94926
1885536,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-08-08,94926
1888878,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-08-09,95374
1892220,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-08-10,95529
1895562,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-08-11,95750
1898904,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-08-12,95914
1902246,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-08-13,96160
1905588,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-08-14,96160
1908930,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-08-15,96160
1912272,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-08-16,96689
1915614,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-08-17,96851
1918956,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-08-18,96987
1922298,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-08-19,97141
1925640,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-08-20,97397
1928982,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-08-21,97397
1932324,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-08-22,97397
1935666,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-08-23,97864
1939008,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-08-24,98022
1942350,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-08-25,98245
1945692,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-08-26,98462
1949034,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-08-27,98780
1952376,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-08-28,98780
1955718,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-08-29,98780
1959060,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-08-30,99315
1962402,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-08-31,99590
1965744,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-09-01,99854
1969086,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-09-02,100120
1972428,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-09-03,100436
1975770,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-09-04,100436
1979112,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-09-05,100436
1982454,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-09-06,100436
1985796,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-09-07,101096
1989138,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-09-08,101319
1992480,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-09-09,101493
1995822,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-09-10,101781
1999164,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-09-11,101781
2002506,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-09-12,101781
2005848,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-09-13,102230
2009190,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-09-14,102512
2012532,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-09-15,102689
2015874,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-09-16,102939
2019216,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-09-17,103152
2022558,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-09-18,103152
2025900,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-09-19,103152
2029242,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-09-20,103580
2032584,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-09-21,103738
2035926,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-09-22,103917
2039268,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-09-23,104074
2042610,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-09-24,104268
2045952,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-09-25,104268
2049294,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-09-26,104268
2052636,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-09-27,104661
2055978,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-09-28,104762
2059320,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-09-29,104910
2062662,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-09-30,105071
2066004,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-10-01,105273
2069346,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-10-02,105273
2072688,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-10-03,105273
2076030,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-10-04,105694
2079372,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-10-05,105921
2082714,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-10-06,106076
2086056,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-10-07,106259
2089398,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-10-08,106401
2092740,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-10-09,106401
2096082,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-10-10,106401
2099424,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-10-11,106401
2102766,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-10-12,106932
2106108,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-10-13,107150
2109450,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-10-14,107312
2112792,Illinois,DuPage,84017043,US,USA,840,17043.0,US,41.85116968,-88.08642662,"DuPage, Illinois, US",2021-10-15,107465
