,Date,ConfirmedCases,DailyCases,FIPS,MMWR_week,Recip_County,Recip_State,Series_Complete_Pop_Pct,Series_Complete_Yes,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,Metro_status,Series_Complete_Pop_Pct_UR_Equity,Series_Complete_12PlusPop_Pct_UR_Equity,Series_Complete_18PlusPop_Pct_UR_Equity,Series_Complete_65PlusPop_Pct_UR_Equity
471,2021-05-17,90835,36.0,17043,20.0,DuPage County,IL,43.2,398805.0,398802.0,50.5,391118.0,54.7,114529.0,76.9,97.6,540729.0,58.6,540422.0,68.5,522276.0,73.0,139864.0,93.9,A,3.0,4.0,4.0,4.0,Metro,3.0,4.0,4.0,4.0
472,2021-05-18,90946,111.0,17043,20.0,DuPage County,IL,43.4,400883.0,400880.0,50.8,393022.0,54.9,114653.0,76.9,97.6,541997.0,58.7,541654.0,68.6,523012.0,73.1,139920.0,93.9,A,3.0,4.0,4.0,4.0,Metro,3.0,4.0,4.0,4.0
473,2021-05-19,91075,129.0,17043,20.0,DuPage County,IL,44.0,406267.0,406264.0,51.5,397941.0,55.6,114963.0,77.2,97.6,546187.0,59.2,545752.0,69.2,525773.0,73.5,140126.0,94.0,A,3.0,4.0,4.0,4.0,Metro,3.0,4.0,4.0,4.0
474,2021-05-20,91170,95.0,17043,20.0,DuPage County,IL,44.0,406295.0,406292.0,51.5,397969.0,55.6,114964.0,77.2,97.6,546219.0,59.2,545784.0,69.2,525800.0,73.5,140129.0,94.0,A,3.0,4.0,4.0,4.0,Metro,3.0,4.0,4.0,4.0
475,2021-05-21,91288,118.0,17043,20.0,DuPage County,IL,44.5,410376.0,410373.0,52.0,401668.0,56.2,115267.0,77.4,97.6,549637.0,59.6,549122.0,69.6,527962.0,73.8,140298.0,94.2,A,3.0,4.0,4.0,4.0,Metro,3.0,4.0,4.0,4.0
476,2021-05-22,91352,64.0,17043,20.0,DuPage County,IL,45.1,416130.0,416127.0,52.7,406824.0,56.9,115637.0,77.6,97.6,555649.0,60.2,555005.0,70.3,531902.0,74.4,140597.0,94.4,A,3.0,4.0,4.0,4.0,Metro,3.0,4.0,4.0,4.0
477,2021-05-23,91423,71.0,17043,21.0,DuPage County,IL,45.8,422753.0,422749.0,53.6,412694.0,57.7,116132.0,77.9,97.6,562350.0,60.9,561551.0,71.2,536405.0,75.0,141114.0,94.7,A,3.0,4.0,4.0,4.0,Metro,3.0,4.0,4.0,4.0
478,2021-05-24,91498,75.0,17043,21.0,DuPage County,IL,46.0,424450.0,424446.0,53.8,414209.0,57.9,116226.0,78.0,97.6,564621.0,61.2,563738.0,71.4,537652.0,75.2,141180.0,94.8,A,3.0,4.0,4.0,4.0,Metro,3.0,4.0,4.0,4.0
479,2021-05-25,91548,50.0,17043,21.0,DuPage County,IL,46.3,426882.0,426878.0,54.1,416320.0,58.2,116380.0,78.1,97.6,567327.0,61.5,566379.0,71.8,539332.0,75.4,141288.0,94.8,A,3.0,4.0,4.0,4.0,Metro,3.0,4.0,4.0,4.0
480,2021-05-26,91623,75.0,17043,21.0,DuPage County,IL,46.5,429564.0,429560.0,54.4,418708.0,58.5,116613.0,78.3,97.6,570468.0,61.8,569445.0,72.2,541360.0,75.7,141495.0,95.0,A,3.0,4.0,4.0,4.0,Metro,3.0,4.0,4.0,4.0
481,2021-05-27,91658,35.0,17043,21.0,DuPage County,IL,46.6,429630.0,429626.0,54.4,418774.0,58.5,116615.0,78.3,97.6,570501.0,61.8,569478.0,72.2,541390.0,75.7,141496.0,95.0,A,3.0,4.0,4.0,4.0,Metro,3.0,4.0,4.0,4.0
482,2021-05-28,91717,59.0,17043,21.0,DuPage County,IL,46.6,429649.0,429645.0,54.4,418790.0,58.5,116616.0,78.3,97.6,570522.0,61.8,569499.0,72.2,541410.0,75.7,141497.0,95.0,A,3.0,4.0,4.0,4.0,Metro,3.0,4.0,4.0,4.0
483,2021-05-29,91771,54.0,17043,21.0,DuPage County,IL,47.4,437264.0,437258.0,55.4,425789.0,59.5,117296.0,78.7,97.6,579080.0,62.7,577831.0,73.2,546787.0,76.4,141962.0,95.3,A,3.0,4.0,4.0,4.0,Metro,3.0,4.0,4.0,4.0
484,2021-05-30,91814,43.0,17043,22.0,DuPage County,IL,47.4,437275.0,437269.0,55.4,425799.0,59.5,117296.0,78.7,97.6,579101.0,62.7,577852.0,73.2,546805.0,76.4,141963.0,95.3,A,3.0,4.0,4.0,4.0,Metro,3.0,4.0,4.0,4.0
485,2021-05-31,91860,46.0,17043,22.0,DuPage County,IL,47.6,439086.0,439080.0,55.6,427456.0,59.8,117457.0,78.8,97.6,581900.0,63.0,580578.0,73.6,548481.0,76.7,142078.0,95.4,A,3.0,4.0,4.0,4.0,Metro,3.0,4.0,4.0,4.0
486,2021-06-01,91893,33.0,17043,22.0,DuPage County,IL,47.8,441191.0,441184.0,55.9,429349.0,60.0,117598.0,78.9,97.6,584268.0,63.3,582881.0,73.9,549905.0,76.9,142166.0,95.4,A,3.0,4.0,4.0,4.0,Metro,3.0,4.0,4.0,4.0
487,2021-06-02,91907,14.0,17043,22.0,DuPage County,IL,47.9,442080.0,442072.0,56.0,430165.0,60.1,117679.0,79.0,97.6,585117.0,63.4,583717.0,74.0,550491.0,77.0,142223.0,95.5,A,3.0,4.0,4.0,4.0,Metro,3.0,4.0,4.0,4.0
488,2021-06-03,91981,74.0,17043,22.0,DuPage County,IL,48.1,443692.0,443683.0,56.2,431639.0,60.3,117833.0,79.1,97.6,586568.0,63.6,585131.0,74.1,551510.0,77.1,142332.0,95.5,A,3.0,4.0,4.0,4.0,Metro,3.0,4.0,4.0,4.0
489,2021-06-04,92068,87.0,17043,22.0,DuPage County,IL,48.1,443711.0,443702.0,56.2,431657.0,60.3,117834.0,79.1,97.6,586584.0,63.6,585147.0,74.1,551524.0,77.1,142333.0,95.5,A,3.0,4.0,4.0,4.0,Metro,3.0,4.0,4.0,4.0
490,2021-06-05,92132,64.0,17043,22.0,DuPage County,IL,48.3,445861.0,445823.0,56.5,433382.0,60.6,118011.0,79.2,97.6,588699.0,63.8,587205.0,74.4,553000.0,77.3,142470.0,95.6,A,3.0,4.0,4.0,4.0,Metro,3.0,4.0,4.0,4.0
491,2021-06-06,92142,10.0,17043,23.0,DuPage County,IL,48.9,451424.0,451215.0,57.2,436381.0,61.0,118297.0,79.4,97.6,592557.0,64.2,590955.0,74.9,555436.0,77.6,142659.0,95.7,A,3.0,4.0,4.0,4.0,Metro,3.0,4.0,4.0,4.0
492,2021-06-07,92170,28.0,17043,23.0,DuPage County,IL,49.1,453086.0,452821.0,57.4,437152.0,61.1,118347.0,79.4,97.6,593941.0,64.4,592293.0,75.1,556212.0,77.8,142695.0,95.8,A,3.0,4.0,4.0,4.0,Metro,3.0,4.0,4.0,4.0
493,2021-06-08,92213,43.0,17043,23.0,DuPage County,IL,49.3,455306.0,454951.0,57.7,438159.0,61.3,118433.0,79.5,97.6,595211.0,64.5,593526.0,75.2,557018.0,77.9,142755.0,95.8,A,3.0,4.0,4.0,4.0,Metro,3.0,4.0,4.0,4.0
494,2021-06-09,92249,36.0,17043,23.0,DuPage County,IL,49.6,457803.0,457372.0,58.0,439622.0,61.5,118556.0,79.6,97.6,596842.0,64.7,595122.0,75.4,558191.0,78.0,142868.0,95.9,A,3.0,4.0,4.0,4.0,Metro,3.0,4.0,4.0,4.0
495,2021-06-10,92264,15.0,17043,23.0,DuPage County,IL,50.0,461101.0,460592.0,58.4,441817.0,61.8,118768.0,79.7,97.7,598925.0,64.9,597151.0,75.7,559686.0,78.2,143004.0,96.0,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
496,2021-06-11,92281,17.0,17043,23.0,DuPage County,IL,50.2,463101.0,462530.0,58.6,443124.0,61.9,118910.0,79.8,97.7,600181.0,65.0,598380.0,75.8,560649.0,78.4,143106.0,96.0,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
497,2021-06-12,92297,16.0,17043,23.0,DuPage County,IL,50.2,463117.0,462546.0,58.6,443139.0,61.9,118910.0,79.8,97.6,600191.0,65.0,598390.0,75.8,560658.0,78.4,143106.0,96.0,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
498,2021-06-13,92309,12.0,17043,24.0,DuPage County,IL,50.5,466287.0,465635.0,59.0,445213.0,62.2,119137.0,80.0,97.7,602431.0,65.3,600545.0,76.1,562070.0,78.6,143251.0,96.1,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
499,2021-06-14,92318,9.0,17043,24.0,DuPage County,IL,50.7,467571.0,466868.0,59.2,445907.0,62.3,119176.0,80.0,97.7,603098.0,65.3,601194.0,76.2,562531.0,78.6,143288.0,96.2,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
500,2021-06-15,92328,10.0,17043,24.0,DuPage County,IL,50.7,467577.0,466874.0,59.2,445912.0,62.3,119176.0,80.0,97.7,603106.0,65.3,601202.0,76.2,562537.0,78.6,143289.0,96.2,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
501,2021-06-16,92351,23.0,17043,24.0,DuPage County,IL,51.7,477080.0,476062.0,60.3,450710.0,63.0,119625.0,80.3,97.7,608264.0,65.9,606162.0,76.8,565664.0,79.1,143563.0,96.4,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
502,2021-06-17,92362,11.0,17043,24.0,DuPage County,IL,51.9,479014.0,477938.0,60.6,451899.0,63.2,119749.0,80.4,97.7,609560.0,66.0,607415.0,77.0,566530.0,79.2,143664.0,96.4,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
503,2021-06-18,92368,6.0,17043,24.0,DuPage County,IL,52.2,481483.0,480342.0,60.9,453412.0,63.4,119893.0,80.5,97.7,611219.0,66.2,609016.0,77.2,567674.0,79.4,143784.0,96.5,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
504,2021-06-19,92368,0.0,17043,24.0,DuPage County,IL,52.3,482975.0,481773.0,61.0,454148.0,63.5,119993.0,80.5,97.7,612092.0,66.3,609858.0,77.3,568307.0,79.4,143883.0,96.6,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
505,2021-06-20,92368,0.0,17043,25.0,DuPage County,IL,52.6,485173.0,483908.0,61.3,455625.0,63.7,120092.0,80.6,97.7,613689.0,66.5,611409.0,77.5,569476.0,79.6,143969.0,96.6,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
506,2021-06-21,92413,45.0,17043,25.0,DuPage County,IL,52.7,486537.0,485235.0,61.5,456415.0,63.8,120143.0,80.6,97.7,614531.0,66.6,612224.0,77.6,570064.0,79.7,144002.0,96.6,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
507,2021-06-22,92425,12.0,17043,25.0,DuPage County,IL,52.8,487483.0,486150.0,61.6,457042.0,63.9,120203.0,80.7,97.7,615279.0,66.7,612948.0,77.7,570617.0,79.8,144044.0,96.7,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
508,2021-06-23,92446,21.0,17043,25.0,DuPage County,IL,52.9,488535.0,487174.0,61.7,457791.0,64.0,120298.0,80.7,97.7,616305.0,66.8,613946.0,77.8,571369.0,79.9,144131.0,96.7,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
509,2021-06-24,92446,0.0,17043,25.0,DuPage County,IL,53.1,489800.0,488414.0,61.9,458701.0,64.1,120386.0,80.8,97.7,617384.0,66.9,614990.0,77.9,572095.0,80.0,144201.0,96.8,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
510,2021-06-25,92473,27.0,17043,25.0,DuPage County,IL,53.2,491341.0,489910.0,62.1,459755.0,64.3,120487.0,80.9,97.7,619050.0,67.1,616602.0,78.1,573170.0,80.1,144305.0,96.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
511,2021-06-26,92473,0.0,17043,25.0,DuPage County,IL,53.2,491369.0,489938.0,62.1,459783.0,64.3,120488.0,80.9,97.7,619073.0,67.1,616625.0,78.1,573193.0,80.1,144306.0,96.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
512,2021-06-27,92473,0.0,17043,26.0,DuPage County,IL,53.7,495571.0,494101.0,62.6,463522.0,64.8,120768.0,81.1,97.7,622890.0,67.5,620402.0,78.6,576592.0,80.6,144514.0,97.0,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
513,2021-06-28,92547,74.0,17043,26.0,DuPage County,IL,54.3,500760.0,499227.0,63.3,468044.0,65.4,121012.0,81.2,97.7,627439.0,68.0,624881.0,79.2,580293.0,81.1,144727.0,97.1,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
514,2021-06-29,92561,14.0,17043,26.0,DuPage County,IL,54.4,501625.0,500068.0,63.4,468615.0,65.5,121055.0,81.2,97.7,628398.0,68.1,625800.0,79.3,580939.0,81.2,144839.0,97.2,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
515,2021-06-30,92565,4.0,17043,26.0,DuPage County,IL,54.5,502714.0,501130.0,63.5,469407.0,65.6,121143.0,81.3,97.7,629484.0,68.2,626863.0,79.4,581791.0,81.3,144925.0,97.3,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
516,2021-07-01,92579,14.0,17043,26.0,DuPage County,IL,54.6,503669.0,502061.0,63.6,470128.0,65.7,121234.0,81.4,97.7,630394.0,68.3,627758.0,79.5,582516.0,81.4,145017.0,97.3,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
517,2021-07-02,92595,16.0,17043,26.0,DuPage County,IL,54.7,504549.0,502921.0,63.7,470796.0,65.8,121340.0,81.4,97.7,631345.0,68.4,628690.0,79.7,583246.0,81.5,145117.0,97.4,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
518,2021-07-03,92595,0.0,17043,26.0,DuPage County,IL,54.7,504599.0,502971.0,63.7,470844.0,65.8,121340.0,81.4,97.7,631431.0,68.4,628776.0,79.7,583327.0,81.5,145120.0,97.4,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
519,2021-07-04,92595,0.0,17043,27.0,DuPage County,IL,54.9,506374.0,504742.0,64.0,472168.0,66.0,121494.0,81.5,97.7,633133.0,68.6,630475.0,79.9,584646.0,81.7,145265.0,97.5,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
520,2021-07-05,92595,0.0,17043,27.0,DuPage County,IL,54.9,506382.0,504750.0,64.0,472176.0,66.0,121494.0,81.5,97.7,633140.0,68.6,630482.0,79.9,584652.0,81.7,145265.0,97.5,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
521,2021-07-06,92651,56.0,17043,27.0,DuPage County,IL,54.9,506915.0,505283.0,64.0,472612.0,66.1,121541.0,81.6,97.7,633692.0,68.7,631034.0,80.0,585117.0,81.8,145329.0,97.5,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
522,2021-07-07,92668,17.0,17043,27.0,DuPage County,IL,55.0,507449.0,505817.0,64.1,472996.0,66.1,121590.0,81.6,97.7,634121.0,68.7,631463.0,80.0,585465.0,81.8,145376.0,97.6,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
523,2021-07-08,92688,20.0,17043,27.0,DuPage County,IL,55.1,508546.0,506913.0,64.2,473784.0,66.2,121699.0,81.7,97.7,634948.0,68.8,632289.0,80.1,586131.0,81.9,145458.0,97.6,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
524,2021-07-09,92713,25.0,17043,27.0,DuPage County,IL,55.1,508557.0,506924.0,64.2,473794.0,66.2,121699.0,81.7,97.7,634959.0,68.8,632300.0,80.1,586141.0,81.9,145459.0,97.6,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
525,2021-07-10,92713,0.0,17043,27.0,DuPage County,IL,55.2,509532.0,507896.0,64.4,474514.0,66.3,121787.0,81.7,97.7,635876.0,68.9,633217.0,80.2,586874.0,82.0,145552.0,97.7,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
526,2021-07-11,92713,0.0,17043,28.0,DuPage County,IL,55.3,510438.0,508802.0,64.5,475251.0,66.4,121887.0,81.8,97.7,636701.0,69.0,634040.0,80.3,587524.0,82.1,145654.0,97.8,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
527,2021-07-12,92788,75.0,17043,28.0,DuPage County,IL,55.5,511823.0,510187.0,64.7,476346.0,66.6,121990.0,81.9,97.7,638129.0,69.1,635466.0,80.5,588617.0,82.3,145736.0,97.8,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
528,2021-07-13,92808,20.0,17043,28.0,DuPage County,IL,55.6,512742.0,511106.0,64.8,477022.0,66.7,122047.0,81.9,97.7,638993.0,69.2,636329.0,80.6,589267.0,82.4,145776.0,97.8,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
529,2021-07-14,92846,38.0,17043,28.0,DuPage County,IL,55.6,513555.0,511919.0,64.9,477663.0,66.8,122166.0,82.0,97.7,639948.0,69.3,637284.0,80.8,589994.0,82.5,145882.0,97.9,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
530,2021-07-15,92888,42.0,17043,28.0,DuPage County,IL,55.7,514171.0,512535.0,64.9,478127.0,66.8,122240.0,82.0,97.7,640705.0,69.4,638041.0,80.9,590489.0,82.5,145955.0,98.0,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
531,2021-07-16,92920,32.0,17043,28.0,DuPage County,IL,55.8,514898.0,513261.0,65.0,478671.0,66.9,122298.0,82.1,97.7,641570.0,69.5,638906.0,81.0,591167.0,82.6,146045.0,98.0,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
532,2021-07-17,92920,0.0,17043,28.0,DuPage County,IL,55.9,515585.0,513948.0,65.1,479172.0,67.0,122366.0,82.1,97.7,642338.0,69.6,639674.0,81.1,591744.0,82.7,146122.0,98.1,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
533,2021-07-18,92920,0.0,17043,29.0,DuPage County,IL,55.9,515587.0,513950.0,65.1,479174.0,67.0,122366.0,82.1,97.7,642345.0,69.6,639681.0,81.1,591750.0,82.7,146122.0,98.1,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
534,2021-07-19,93057,137.0,17043,29.0,DuPage County,IL,56.0,516798.0,515161.0,65.3,480104.0,67.1,122433.0,82.2,97.7,643683.0,69.7,641019.0,81.2,592780.0,82.9,146214.0,98.1,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
535,2021-07-20,93095,38.0,17043,29.0,DuPage County,IL,56.1,517357.0,515720.0,65.4,480545.0,67.2,122477.0,82.2,97.7,644343.0,69.8,641677.0,81.3,593261.0,82.9,146260.0,98.2,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
536,2021-07-21,93155,60.0,17043,29.0,DuPage County,IL,56.1,518217.0,516580.0,65.5,481223.0,67.3,122560.0,82.3,97.8,645396.0,69.9,642729.0,81.4,594041.0,83.0,146342.0,98.2,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
537,2021-07-22,93274,119.0,17043,29.0,DuPage County,IL,56.2,518940.0,517301.0,65.6,481790.0,67.4,122632.0,82.3,97.8,646424.0,70.0,643755.0,81.6,594829.0,83.2,146445.0,98.3,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
538,2021-07-23,93353,79.0,17043,29.0,DuPage County,IL,56.3,519454.0,517815.0,65.6,482218.0,67.4,122704.0,82.4,97.8,647199.0,70.1,644530.0,81.7,595444.0,83.2,146549.0,98.4,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
539,2021-07-24,93353,0.0,17043,29.0,DuPage County,IL,56.3,519468.0,517829.0,65.6,482231.0,67.4,122705.0,82.4,97.8,647215.0,70.1,644546.0,81.7,595459.0,83.2,146549.0,98.4,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
540,2021-07-25,93353,0.0,17043,30.0,DuPage County,IL,56.3,520062.0,518423.0,65.7,482719.0,67.5,122790.0,82.4,97.8,648115.0,70.2,645446.0,81.8,596142.0,83.3,146653.0,98.4,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
541,2021-07-26,93568,215.0,17043,30.0,DuPage County,IL,56.4,520764.0,519125.0,65.8,483291.0,67.6,122850.0,82.5,97.8,649220.0,70.3,646550.0,81.9,596992.0,83.5,146736.0,98.5,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
542,2021-07-27,93641,73.0,17043,30.0,DuPage County,IL,56.5,521052.0,519413.0,65.8,483533.0,67.6,122880.0,82.5,97.8,649856.0,70.4,647186.0,82.0,597495.0,83.5,146795.0,98.5,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
543,2021-07-28,93753,112.0,17043,30.0,DuPage County,IL,56.5,521852.0,520212.0,65.9,484169.0,67.7,122964.0,82.5,97.8,651061.0,70.5,648388.0,82.2,598419.0,83.7,146889.0,98.6,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
544,2021-07-29,93852,99.0,17043,30.0,DuPage County,IL,56.7,523187.0,521546.0,66.1,485205.0,67.8,123085.0,82.6,97.8,653357.0,70.8,650680.0,82.5,600113.0,83.9,147040.0,98.7,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
545,2021-07-30,94007,155.0,17043,30.0,DuPage County,IL,56.8,523848.0,522207.0,66.2,485737.0,67.9,123165.0,82.7,97.8,654330.0,70.9,651653.0,82.6,600874.0,84.0,147131.0,98.7,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
546,2021-07-31,94007,0.0,17043,30.0,DuPage County,IL,56.8,523855.0,522214.0,66.2,485743.0,67.9,123165.0,82.7,97.8,654345.0,70.9,651668.0,82.6,600888.0,84.0,147131.0,98.7,A,4.0,4.0,4.0,4.0,Metro,4.0,4.0,4.0,4.0
